order_id,order_date,ship_date,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,quantity,discount,sales,profit
ORD-101397,2024-01-07,2024-01-13,CU-10211,Linda Smith,Consumer,United States,Raleigh,North Carolina,South,PRD-TEC-2817,Technology,Copiers,Copiers Classic 788,1,0.2,300.07,-11.9
ORD-101398,2023-03-09,2023-03-10,CU-10199,Susan Lee,Home Office,United States,Jersey City,New Jersey,East,PRD-FUR-4794,Furniture,Chairs,Chairs Executive 894,4,0.0,2130.13,-112.16
ORD-101399,2024-07-11,2024-07-14,CU-10110,Michael Brown,Home Office,United States,Memphis,Tennessee,South,PRD-FUR-2165,Furniture,Bookcases,Bookcases Elite 388,1,0.0,751.7,161.0
ORD-101400,2025-06-08,2025-06-12,CU-10110,Michael Brown,Home Office,United States,Buffalo,New York,East,PRD-FUR-1779,Furniture,Chairs,Chairs Executive 110,5,0.0,2707.95,638.61
ORD-101401,2024-09-30,2024-10-06,CU-10082,Charles Williams,Corporate,United States,Jersey City,New Jersey,East,PRD-FUR-4286,Furniture,Furnishings,Furnishings Pro 865,2,0.0,1589.49,-141.47
ORD-101402,2024-06-12,2024-06-17,CU-10168,Jennifer Thomas,Consumer,United States,Columbus,Ohio,Central,PRD-FUR-2633,Furniture,Bookcases,Bookcases Deluxe 176,7,0.0,715.23,66.4
ORD-101403,2024-02-25,2024-03-01,CU-10195,Barbara Johnson,Corporate,United States,Buffalo,New York,East,PRD-FUR-1265,Furniture,Chairs,Chairs Classic 218,4,0.15,2704.26,846.73
ORD-101404,2023-10-05,2023-10-08,CU-10237,Elizabeth Jackson,Corporate,United States,Newark,New Jersey,East,PRD-FUR-2230,Furniture,Chairs,Chairs Standard 960,9,0.4,2378.54,753.86
ORD-101405,2024-03-12,2024-03-16,CU-10243,James Martinez,Corporate,United States,Ann Arbor,Michigan,Central,PRD-OFF-2821,Office Supplies,Paper,Paper Elite 344,9,0.4,76.49,0.06
ORD-101406,2025-02-15,2025-02-16,CU-10295,Richard Taylor,Home Office,United States,Chicago,Illinois,Central,PRD-FUR-7733,Furniture,Chairs,Chairs Advanced 390,1,0.1,103.24,1.63
ORD-101407,2025-06-06,2025-06-12,CU-10094,Patricia Davis,Home Office,United States,Orlando,Florida,South,PRD-OFF-6952,Office Supplies,Storage,Storage Advanced 271,6,0.0,482.63,-71.91
ORD-101408,2024-08-02,2024-08-06,CU-10033,Jennifer Lopez,Corporate,United States,Raleigh,North Carolina,South,PRD-OFF-6582,Office Supplies,Labels,Labels Basic 618,10,0.0,737.57,25.54
ORD-101409,2025-06-05,2025-06-09,CU-10178,David Miller,Corporate,United States,Savannah,Georgia,South,PRD-TEC-6924,Technology,Accessories,Accessories Standard 972,3,0.3,1492.56,77.77
ORD-101410,2025-04-09,2025-04-12,CU-10013,William Smith,Corporate,United States,Detroit,Michigan,Central,PRD-FUR-7897,Furniture,Chairs,Chairs Elite 401,5,0.3,505.91,52.93
ORD-101411,2024-01-04,2024-01-07,CU-10020,Barbara Lee,Consumer,United States,Miami,Florida,South,PRD-TEC-9786,Technology,Copiers,Copiers Executive 654,10,0.0,14593.94,1356.23
ORD-101412,2023-10-16,2023-10-17,CU-10241,Charles Martinez,Home Office,United States,Atlanta,Georgia,South,PRD-TEC-5651,Technology,Phones,Phones Elite 459,3,0.0,794.16,101.68
ORD-101413,2023-01-27,2023-02-01,CU-10142,Thomas Moore,Home Office,United States,Charlotte,North Carolina,South,PRD-FUR-2897,Furniture,Bookcases,Bookcases Basic 132,1,0.15,239.68,18.26
ORD-101414,2024-04-12,2024-04-15,CU-10052,Charles Anderson,Home Office,United States,Jersey City,New Jersey,East,PRD-FUR-1125,Furniture,Bookcases,Bookcases Deluxe 426,8,0.0,6707.99,2091.34
ORD-101415,2025-06-13,2025-06-16,CU-10060,Robert Wilson,Home Office,United States,Detroit,Michigan,Central,PRD-OFF-5713,Office Supplies,Labels,Labels Deluxe 129,3,0.15,17.79,-1.76
ORD-101416,2024-11-05,2024-11-07,CU-10154,David Rodriguez,Home Office,United States,Philadelphia,Pennsylvania,East,PRD-FUR-3871,Furniture,Bookcases,Bookcases Basic 580,9,0.0,3586.43,449.38
ORD-101417,2023-06-24,2023-06-30,CU-10261,Richard Taylor,Consumer,United States,San Francisco,California,West,PRD-OFF-8284,Office Supplies,Art,Art Pro 789,4,0.0,289.18,-29.3
ORD-101418,2024-05-28,2024-05-30,CU-10206,Patricia Wilson,Home Office,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-1010,Office Supplies,Storage,Storage Classic 903,6,0.15,205.0,-11.63
ORD-101419,2025-05-08,2025-05-13,CU-10220,William Johnson,Consumer,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-5478,Technology,Copiers,Copiers Pro 486,2,0.1,1187.19,-39.46
ORD-101420,2025-01-30,2025-02-03,CU-10022,Joseph Jackson,Consumer,United States,Worcester,Massachusetts,East,PRD-OFF-4603,Office Supplies,Art,Art Elite 328,7,0.0,90.64,-7.25
ORD-101421,2023-02-11,2023-02-16,CU-10143,Jennifer Johnson,Home Office,United States,Reno,Nevada,West,PRD-TEC-1149,Technology,Machines,Machines Executive 402,5,0.0,3867.0,44.68
ORD-101422,2025-12-24,2025-12-27,CU-10094,Patricia Davis,Consumer,United States,Spokane,Washington,West,PRD-FUR-6603,Furniture,Bookcases,Bookcases Pro 885,1,0.0,282.82,59.41
ORD-101423,2024-05-20,2024-05-27,CU-10203,Jennifer Hernandez,Corporate,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-7044,Office Supplies,Storage,Storage Pro 493,3,0.0,209.27,-2.35
ORD-101424,2025-07-15,2025-07-16,CU-10122,Linda Williams,Home Office,United States,Seattle,Washington,West,PRD-OFF-4708,Office Supplies,Labels,Labels Basic 467,3,0.0,307.67,34.67
ORD-101425,2023-04-05,2023-04-08,CU-10010,Michael Jackson,Consumer,United States,Reno,Nevada,West,PRD-TEC-2425,Technology,Phones,Phones Classic 261,2,0.0,1840.69,-251.77
ORD-101426,2025-04-14,2025-04-18,CU-10277,William Davis,Home Office,United States,San Francisco,California,West,PRD-FUR-3067,Furniture,Tables,Tables Executive 491,10,0.3,1599.0,-62.93
ORD-101427,2024-12-27,2025-01-03,CU-10016,John Miller,Home Office,United States,Los Angeles,California,West,PRD-FUR-4921,Furniture,Chairs,Chairs Basic 644,6,0.0,338.71,-32.81
ORD-101428,2024-05-13,2024-05-15,CU-10191,Barbara Martin,Consumer,United States,Reno,Nevada,West,PRD-TEC-4018,Technology,Phones,Phones Pro 159,1,0.0,545.31,20.94
ORD-101429,2024-11-28,2024-12-02,CU-10143,Jennifer Johnson,Home Office,United States,Tampa,Florida,South,PRD-OFF-6638,Office Supplies,Storage,Storage Basic 102,8,0.1,550.73,-82.48
ORD-101430,2024-03-20,2024-03-22,CU-10119,Joseph Jones,Corporate,United States,Worcester,Massachusetts,East,PRD-TEC-2937,Technology,Phones,Phones Basic 439,7,0.4,5312.61,-762.76
ORD-101431,2024-08-28,2024-09-04,CU-10180,Jessica Rodriguez,Home Office,United States,Los Angeles,California,West,PRD-OFF-1434,Office Supplies,Art,Art Executive 530,7,0.3,218.68,-25.49
ORD-101432,2023-11-24,2023-11-29,CU-10044,William Williams,Corporate,United States,Detroit,Michigan,Central,PRD-TEC-8828,Technology,Phones,Phones Pro 259,3,0.4,1109.97,-153.15
ORD-101433,2025-05-25,2025-05-27,CU-10171,James Jackson,Consumer,United States,Seattle,Washington,West,PRD-TEC-7023,Technology,Copiers,Copiers Elite 652,6,0.15,1275.95,221.45
ORD-101434,2025-04-28,2025-04-30,CU-10254,Elizabeth Davis,Consumer,United States,Buffalo,New York,East,PRD-TEC-5024,Technology,Accessories,Accessories Deluxe 122,1,0.2,566.12,133.86
ORD-101435,2023-11-01,2023-11-08,CU-10124,Patricia Johnson,Corporate,United States,Newark,New Jersey,East,PRD-OFF-4304,Office Supplies,Storage,Storage Executive 489,10,0.15,991.55,-97.53
ORD-101436,2025-10-14,2025-10-18,CU-10175,Sarah Jones,Home Office,United States,Philadelphia,Pennsylvania,East,PRD-FUR-8011,Furniture,Chairs,Chairs Elite 200,5,0.2,2468.82,-168.29
ORD-101437,2025-03-15,2025-03-18,CU-10094,Patricia Davis,Corporate,United States,Nashville,Tennessee,South,PRD-FUR-6987,Furniture,Tables,Tables Classic 287,5,0.1,1433.4,135.46
ORD-101438,2025-03-14,2025-03-17,CU-10197,Linda Brown,Home Office,United States,Memphis,Tennessee,South,PRD-OFF-2971,Office Supplies,Labels,Labels Basic 702,7,0.15,220.44,44.99
ORD-101439,2023-02-14,2023-02-17,CU-10208,Linda Miller,Corporate,United States,Portland,Oregon,West,PRD-TEC-3070,Technology,Machines,Machines Executive 434,7,0.0,1465.05,414.88
ORD-101440,2025-07-05,2025-07-09,CU-10252,Karen Hernandez,Home Office,United States,Spokane,Washington,West,PRD-FUR-7082,Furniture,Furnishings,Furnishings Deluxe 363,5,0.15,3342.63,229.11
ORD-101441,2023-01-09,2023-01-11,CU-10075,Jennifer Jackson,Corporate,United States,Eugene,Oregon,West,PRD-TEC-9515,Technology,Phones,Phones Basic 453,8,0.2,8460.61,-777.46
ORD-101442,2024-08-19,2024-08-25,CU-10026,Barbara Martin,Consumer,United States,Miami,Florida,South,PRD-TEC-4163,Technology,Machines,Machines Elite 399,8,0.0,11347.43,2690.31
ORD-101443,2025-06-29,2025-07-05,CU-10079,Patricia Lopez,Consumer,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-9523,Technology,Copiers,Copiers Classic 509,8,0.0,7709.63,2115.15
ORD-101444,2025-05-23,2025-05-25,CU-10002,Linda Jones,Consumer,United States,New York City,New York,East,PRD-FUR-4481,Furniture,Chairs,Chairs Basic 615,5,0.1,708.86,-33.82
ORD-101445,2025-05-16,2025-05-23,CU-10231,Susan Williams,Consumer,United States,Tampa,Florida,South,PRD-TEC-5686,Technology,Copiers,Copiers Classic 841,2,0.15,2184.74,334.91
ORD-101446,2025-06-09,2025-06-14,CU-10068,Jennifer Thomas,Corporate,United States,Pittsburgh,Pennsylvania,East,PRD-TEC-4525,Technology,Phones,Phones Elite 987,4,0.0,4628.87,1407.4
ORD-101447,2025-02-05,2025-02-06,CU-10000,Patricia Smith,Corporate,United States,Buffalo,New York,East,PRD-OFF-9583,Office Supplies,Binders,Binders Classic 453,9,0.0,970.89,-40.42
ORD-101448,2025-11-09,2025-11-14,CU-10018,Robert Wilson,Consumer,United States,Columbus,Ohio,Central,PRD-OFF-6409,Office Supplies,Binders,Binders Basic 347,2,0.0,98.54,19.07
ORD-101449,2024-01-27,2024-02-01,CU-10052,Charles Anderson,Corporate,United States,Springfield,Illinois,Central,PRD-OFF-6206,Office Supplies,Storage,Storage Advanced 617,1,0.3,53.77,5.82
ORD-101450,2025-02-20,2025-02-23,CU-10229,Thomas Jackson,Home Office,United States,Worcester,Massachusetts,East,PRD-OFF-9636,Office Supplies,Binders,Binders Elite 722,1,0.0,58.2,3.05
ORD-101451,2024-02-23,2024-02-27,CU-10052,Charles Anderson,Corporate,United States,Miami,Florida,South,PRD-TEC-7314,Technology,Copiers,Copiers Executive 918,9,0.4,4723.31,1243.65
ORD-101452,2025-06-17,2025-06-20,CU-10296,James Lopez,Corporate,United States,Seattle,Washington,West,PRD-FUR-5187,Furniture,Furnishings,Furnishings Pro 836,6,0.1,4239.6,158.82
ORD-101453,2024-12-31,2025-01-06,CU-10276,Jessica Thomas,Corporate,United States,Pittsburgh,Pennsylvania,East,PRD-OFF-7355,Office Supplies,Paper,Paper Advanced 352,6,0.0,711.3,-6.3
ORD-101454,2025-03-30,2025-04-05,CU-10072,Elizabeth Moore,Corporate,United States,Worcester,Massachusetts,East,PRD-TEC-4408,Technology,Phones,Phones Elite 797,6,0.4,2400.18,365.73
ORD-101455,2023-01-09,2023-01-16,CU-10103,Robert Moore,Consumer,United States,Jersey City,New Jersey,East,PRD-FUR-7078,Furniture,Furnishings,Furnishings Standard 590,7,0.15,2472.21,20.59
ORD-101456,2023-05-06,2023-05-08,CU-10163,Sarah Miller,Corporate,United States,Eugene,Oregon,West,PRD-FUR-1130,Furniture,Tables,Tables Pro 923,9,0.4,2414.06,-211.16
ORD-101457,2025-07-24,2025-07-31,CU-10114,Mary Brown,Corporate,United States,Reno,Nevada,West,PRD-OFF-7388,Office Supplies,Binders,Binders Elite 999,9,0.4,225.12,39.67
ORD-101458,2024-02-11,2024-02-12,CU-10031,Richard Rodriguez,Consumer,United States,Boston,Massachusetts,East,PRD-FUR-1849,Furniture,Chairs,Chairs Standard 833,5,0.1,763.61,224.67
ORD-101459,2024-12-15,2024-12-21,CU-10247,Joseph Thomas,Home Office,United States,Nashville,Tennessee,South,PRD-TEC-7533,Technology,Copiers,Copiers Elite 794,10,0.3,4168.41,103.93
ORD-101460,2025-04-04,2025-04-11,CU-10233,David Brown,Home Office,United States,Charlotte,North Carolina,South,PRD-TEC-5612,Technology,Copiers,Copiers Deluxe 299,5,0.2,3766.96,-278.12
ORD-101461,2023-10-11,2023-10-17,CU-10194,Mary Martinez,Home Office,United States,Springfield,Illinois,Central,PRD-FUR-6928,Furniture,Tables,Tables Standard 957,2,0.0,1085.07,86.08
ORD-101462,2024-08-05,2024-08-09,CU-10124,Patricia Johnson,Corporate,United States,Miami,Florida,South,PRD-OFF-3480,Office Supplies,Labels,Labels Elite 184,6,0.3,360.11,73.61
ORD-101463,2025-05-08,2025-05-09,CU-10015,David Rodriguez,Corporate,United States,Jersey City,New Jersey,East,PRD-TEC-5735,Technology,Machines,Machines Basic 964,8,0.1,9375.12,-371.92
ORD-101464,2025-11-05,2025-11-10,CU-10105,Jessica Miller,Home Office,United States,Detroit,Michigan,Central,PRD-FUR-9279,Furniture,Chairs,Chairs Basic 684,7,0.1,2842.53,952.67
ORD-101465,2025-04-26,2025-05-02,CU-10198,Barbara Jackson,Consumer,United States,Chicago,Illinois,Central,PRD-FUR-9826,Furniture,Chairs,Chairs Classic 809,3,0.0,2234.08,11.59
ORD-101466,2024-11-13,2024-11-16,CU-10085,John Jones,Consumer,United States,Savannah,Georgia,South,PRD-FUR-6236,Furniture,Chairs,Chairs Standard 121,9,0.3,2409.46,590.21
ORD-101467,2023-06-26,2023-07-01,CU-10012,Joseph Martin,Consumer,United States,Columbus,Ohio,Central,PRD-OFF-6247,Office Supplies,Binders,Binders Executive 767,4,0.1,381.95,131.46
ORD-101468,2025-05-11,2025-05-18,CU-10111,Patricia Anderson,Consumer,United States,Atlanta,Georgia,South,PRD-FUR-1058,Furniture,Chairs,Chairs Pro 703,1,0.4,298.42,32.98
ORD-101469,2024-09-26,2024-10-03,CU-10272,David Thomas,Corporate,United States,Newark,New Jersey,East,PRD-TEC-4770,Technology,Accessories,Accessories Elite 443,9,0.0,2795.22,449.52
ORD-101470,2023-04-12,2023-04-15,CU-10112,Barbara Anderson,Consumer,United States,Memphis,Tennessee,South,PRD-FUR-3246,Furniture,Furnishings,Furnishings Executive 274,9,0.0,7458.85,-595.48
ORD-101471,2025-05-28,2025-06-02,CU-10034,Barbara Miller,Home Office,United States,Cleveland,Ohio,Central,PRD-OFF-6715,Office Supplies,Art,Art Pro 992,6,0.0,182.0,-23.99
ORD-101472,2024-03-10,2024-03-16,CU-10125,Sarah Smith,Consumer,United States,Worcester,Massachusetts,East,PRD-TEC-4813,Technology,Copiers,Copiers Basic 242,2,0.0,2266.29,416.17
ORD-101473,2025-08-29,2025-09-02,CU-10182,Susan Rodriguez,Corporate,United States,Buffalo,New York,East,PRD-OFF-4869,Office Supplies,Art,Art Elite 621,8,0.1,756.14,41.27
ORD-101474,2025-06-04,2025-06-09,CU-10269,Joseph Jones,Home Office,United States,Houston,Texas,Central,PRD-TEC-9435,Technology,Copiers,Copiers Standard 570,7,0.3,3265.44,234.87
ORD-101475,2023-01-23,2023-01-28,CU-10099,Linda Smith,Corporate,United States,Nashville,Tennessee,South,PRD-OFF-4962,Office Supplies,Paper,Paper Standard 663,10,0.0,871.24,71.35
ORD-101476,2024-10-13,2024-10-18,CU-10274,Susan Jackson,Corporate,United States,Jersey City,New Jersey,East,PRD-TEC-9995,Technology,Copiers,Copiers Classic 576,3,0.3,2650.46,-4.79
ORD-101477,2024-01-20,2024-01-25,CU-10189,Robert Jones,Consumer,United States,Philadelphia,Pennsylvania,East,PRD-TEC-4087,Technology,Accessories,Accessories Elite 891,8,0.4,2937.22,369.26
ORD-101478,2023-05-24,2023-05-31,CU-10071,Thomas Brown,Consumer,United States,Ann Arbor,Michigan,Central,PRD-TEC-6915,Technology,Copiers,Copiers Elite 763,2,0.0,1342.74,384.72
ORD-101479,2023-03-31,2023-04-01,CU-10094,Patricia Davis,Home Office,United States,Columbus,Ohio,Central,PRD-OFF-1295,Office Supplies,Labels,Labels Classic 457,8,0.0,616.34,89.26
ORD-101480,2023-09-10,2023-09-11,CU-10076,Thomas Smith,Home Office,United States,Houston,Texas,Central,PRD-TEC-3968,Technology,Copiers,Copiers Pro 605,5,0.2,333.15,-25.11
ORD-101481,2023-11-28,2023-11-30,CU-10096,David Smith,Home Office,United States,Atlanta,Georgia,South,PRD-TEC-5287,Technology,Phones,Phones Executive 272,1,0.0,976.46,312.67
ORD-101482,2023-12-20,2023-12-24,CU-10216,Richard Jackson,Corporate,United States,Eugene,Oregon,West,PRD-FUR-7020,Furniture,Furnishings,Furnishings Basic 125,6,0.15,2400.04,6.09
ORD-101483,2025-04-15,2025-04-21,CU-10253,Robert Davis,Corporate,United States,Austin,Texas,Central,PRD-TEC-8030,Technology,Copiers,Copiers Deluxe 470,5,0.0,2094.3,-20.22
ORD-101484,2025-05-07,2025-05-10,CU-10263,John Smith,Corporate,United States,Portland,Oregon,West,PRD-TEC-7416,Technology,Machines,Machines Advanced 770,9,0.4,6962.11,-292.99
ORD-101485,2024-09-05,2024-09-10,CU-10160,James Thomas,Home Office,United States,Seattle,Washington,West,PRD-OFF-7693,Office Supplies,Art,Art Advanced 637,8,0.1,456.54,-32.17
ORD-101486,2024-03-23,2024-03-29,CU-10128,Jessica Taylor,Home Office,United States,Springfield,Illinois,Central,PRD-TEC-1522,Technology,Accessories,Accessories Pro 464,1,0.0,512.73,15.68
ORD-101487,2023-12-25,2023-12-30,CU-10137,Michael Johnson,Home Office,United States,Nashville,Tennessee,South,PRD-FUR-8658,Furniture,Chairs,Chairs Classic 301,5,0.1,883.72,118.04
ORD-101488,2025-07-04,2025-07-06,CU-10250,Jennifer Williams,Home Office,United States,Eugene,Oregon,West,PRD-OFF-1629,Office Supplies,Binders,Binders Deluxe 675,1,0.2,16.67,-1.58
ORD-101489,2023-09-29,2023-10-05,CU-10002,Linda Jones,Home Office,United States,Columbus,Ohio,Central,PRD-FUR-4809,Furniture,Chairs,Chairs Basic 314,6,0.15,1238.94,292.25
ORD-101490,2024-04-03,2024-04-10,CU-10251,Elizabeth Moore,Home Office,United States,Chicago,Illinois,Central,PRD-TEC-4025,Technology,Phones,Phones Elite 245,4,0.0,1793.67,90.67
ORD-101491,2025-08-01,2025-08-08,CU-10135,Jessica Jones,Consumer,United States,Reno,Nevada,West,PRD-TEC-6606,Technology,Accessories,Accessories Elite 808,1,0.2,653.09,15.86
ORD-101492,2023-06-14,2023-06-17,CU-10220,William Johnson,Corporate,United States,New York City,New York,East,PRD-FUR-1512,Furniture,Chairs,Chairs Classic 781,5,0.1,1540.88,299.42
ORD-101493,2025-05-05,2025-05-07,CU-10242,Richard Jackson,Corporate,United States,San Francisco,California,West,PRD-FUR-7136,Furniture,Tables,Tables Classic 356,7,0.2,734.43,194.79
ORD-101494,2025-05-16,2025-05-22,CU-10085,John Jones,Consumer,United States,Charlotte,North Carolina,South,PRD-OFF-1970,Office Supplies,Binders,Binders Basic 638,2,0.0,190.21,-27.19
ORD-101495,2025-05-18,2025-05-23,CU-10119,Joseph Jones,Consumer,United States,Boston,Massachusetts,East,PRD-FUR-9844,Furniture,Bookcases,Bookcases Elite 546,8,0.2,5439.18,1145.23
ORD-101496,2023-10-20,2023-10-27,CU-10064,James Brown,Home Office,United States,Nashville,Tennessee,South,PRD-FUR-6638,Furniture,Tables,Tables Deluxe 387,4,0.0,3014.47,12.93
ORD-101497,2023-07-05,2023-07-11,CU-10149,Linda Martin,Corporate,United States,Los Angeles,California,West,PRD-TEC-5183,Technology,Machines,Machines Executive 404,6,0.1,4599.81,-443.73
ORD-101498,2023-09-29,2023-10-03,CU-10185,William Garcia,Corporate,United States,Ann Arbor,Michigan,Central,PRD-FUR-2393,Furniture,Chairs,Chairs Elite 835,6,0.15,1524.31,-80.73
ORD-101499,2025-12-03,2025-12-10,CU-10103,Robert Moore,Home Office,United States,Springfield,Illinois,Central,PRD-OFF-7684,Office Supplies,Paper,Paper Elite 139,3,0.0,216.91,2.24
ORD-101500,2023-10-29,2023-11-04,CU-10299,Sarah Lee,Corporate,United States,Boston,Massachusetts,East,PRD-OFF-9248,Office Supplies,Binders,Binders Classic 318,3,0.0,305.44,67.75
ORD-101501,2025-09-28,2025-09-30,CU-10079,Patricia Lopez,Home Office,United States,San Diego,California,West,PRD-FUR-1440,Furniture,Furnishings,Furnishings Elite 905,6,0.4,1534.52,-142.78
ORD-101502,2025-01-05,2025-01-07,CU-10289,Susan Hernandez,Corporate,United States,Nashville,Tennessee,South,PRD-TEC-5491,Technology,Accessories,Accessories Advanced 970,10,0.1,1506.73,-183.46
ORD-101503,2024-10-12,2024-10-13,CU-10005,Susan Johnson,Home Office,United States,Los Angeles,California,West,PRD-OFF-1905,Office Supplies,Labels,Labels Deluxe 673,8,0.15,60.76,10.27
ORD-101504,2023-12-15,2023-12-20,CU-10161,Karen Martin,Consumer,United States,Memphis,Tennessee,South,PRD-FUR-5875,Furniture,Chairs,Chairs Basic 108,10,0.4,4282.44,812.42
ORD-101505,2023-05-21,2023-05-26,CU-10074,John Lopez,Consumer,United States,Las Vegas,Nevada,West,PRD-FUR-7148,Furniture,Tables,Tables Standard 557,3,0.1,299.48,-8.3
ORD-101506,2023-05-04,2023-05-05,CU-10279,Jessica Davis,Consumer,United States,Chicago,Illinois,Central,PRD-FUR-7336,Furniture,Tables,Tables Standard 470,4,0.0,790.96,229.97
ORD-101507,2025-12-07,2025-12-08,CU-10210,Elizabeth Davis,Consumer,United States,Las Vegas,Nevada,West,PRD-TEC-8019,Technology,Phones,Phones Classic 351,7,0.15,4699.95,817.83
ORD-101508,2025-09-14,2025-09-16,CU-10023,Patricia Wilson,Consumer,United States,Buffalo,New York,East,PRD-FUR-6983,Furniture,Bookcases,Bookcases Elite 899,1,0.3,610.08,-17.86
ORD-101509,2023-02-26,2023-03-05,CU-10272,David Thomas,Consumer,United States,Houston,Texas,Central,PRD-OFF-5979,Office Supplies,Binders,Binders Advanced 182,2,0.15,122.7,30.59
ORD-101510,2025-01-10,2025-01-13,CU-10186,Joseph Jackson,Home Office,United States,Nashville,Tennessee,South,PRD-OFF-2905,Office Supplies,Storage,Storage Advanced 498,2,0.1,102.88,7.16
ORD-101511,2025-10-23,2025-10-28,CU-10212,Michael Wilson,Home Office,United States,Las Vegas,Nevada,West,PRD-OFF-7099,Office Supplies,Art,Art Elite 237,7,0.1,308.03,98.56
ORD-101512,2025-01-14,2025-01-18,CU-10106,Sarah Jones,Home Office,United States,Miami,Florida,South,PRD-TEC-2127,Technology,Copiers,Copiers Basic 942,1,0.15,889.71,163.36
ORD-101513,2024-09-10,2024-09-13,CU-10200,John Davis,Corporate,United States,Savannah,Georgia,South,PRD-FUR-2675,Furniture,Tables,Tables Pro 403,2,0.15,188.49,-11.86
ORD-101514,2025-02-06,2025-02-08,CU-10151,Karen Williams,Corporate,United States,San Diego,California,West,PRD-TEC-7348,Technology,Copiers,Copiers Deluxe 525,5,0.3,2145.61,256.02
ORD-101515,2025-11-11,2025-11-15,CU-10011,Susan Davis,Consumer,United States,Las Vegas,Nevada,West,PRD-FUR-3967,Furniture,Bookcases,Bookcases Deluxe 598,10,0.0,8324.54,1937.57
ORD-101516,2023-10-24,2023-10-31,CU-10058,John Garcia,Corporate,United States,Las Vegas,Nevada,West,PRD-OFF-2342,Office Supplies,Labels,Labels Deluxe 386,2,0.0,70.77,9.87
ORD-101517,2025-07-14,2025-07-16,CU-10065,Sarah Rodriguez,Consumer,United States,Eugene,Oregon,West,PRD-TEC-8871,Technology,Machines,Machines Pro 189,9,0.3,7373.4,1297.73
ORD-101518,2024-11-16,2024-11-22,CU-10229,Thomas Jackson,Home Office,United States,Ann Arbor,Michigan,Central,PRD-TEC-7704,Technology,Copiers,Copiers Pro 423,3,0.0,2282.95,-23.79
ORD-101519,2024-11-18,2024-11-22,CU-10182,Susan Rodriguez,Corporate,United States,New York City,New York,East,PRD-FUR-3755,Furniture,Furnishings,Furnishings Deluxe 747,6,0.1,2135.29,564.88
ORD-101520,2025-08-02,2025-08-05,CU-10180,Jessica Rodriguez,Consumer,United States,Savannah,Georgia,South,PRD-OFF-4461,Office Supplies,Labels,Labels Basic 723,7,0.0,770.65,105.56
ORD-101521,2025-12-12,2025-12-19,CU-10297,Elizabeth Wilson,Home Office,United States,Boston,Massachusetts,East,PRD-FUR-3813,Furniture,Chairs,Chairs Deluxe 758,1,0.1,427.19,105.8
ORD-101522,2023-08-24,2023-08-28,CU-10113,Susan Thomas,Consumer,United States,Las Vegas,Nevada,West,PRD-FUR-3676,Furniture,Furnishings,Furnishings Advanced 374,10,0.0,811.36,-23.26
ORD-101523,2025-01-01,2025-01-07,CU-10151,Karen Williams,Corporate,United States,Columbus,Ohio,Central,PRD-TEC-5562,Technology,Copiers,Copiers Deluxe 796,10,0.0,12547.54,1140.75
ORD-101524,2024-03-22,2024-03-27,CU-10078,Jessica Smith,Consumer,United States,Eugene,Oregon,West,PRD-OFF-5162,Office Supplies,Storage,Storage Elite 953,10,0.0,261.89,43.13
ORD-101525,2025-10-07,2025-10-14,CU-10215,Barbara Moore,Consumer,United States,San Diego,California,West,PRD-TEC-2600,Technology,Machines,Machines Executive 930,1,0.15,330.01,9.57
ORD-101526,2024-03-01,2024-03-07,CU-10284,Sarah Williams,Consumer,United States,Columbus,Ohio,Central,PRD-OFF-9541,Office Supplies,Art,Art Deluxe 894,1,0.4,3.6,0.54
ORD-101527,2024-11-22,2024-11-29,CU-10023,Patricia Wilson,Home Office,United States,Raleigh,North Carolina,South,PRD-TEC-8551,Technology,Copiers,Copiers Standard 744,5,0.0,7393.22,1488.32
ORD-101528,2025-09-17,2025-09-23,CU-10096,David Smith,Corporate,United States,Dallas,Texas,Central,PRD-TEC-8835,Technology,Phones,Phones Elite 998,4,0.3,919.96,70.29
ORD-101529,2023-10-06,2023-10-07,CU-10245,Susan Martin,Home Office,United States,Portland,Oregon,West,PRD-FUR-9605,Furniture,Bookcases,Bookcases Standard 766,3,0.0,1798.17,349.16
ORD-101530,2024-04-15,2024-04-22,CU-10031,Richard Rodriguez,Home Office,United States,Atlanta,Georgia,South,PRD-FUR-3755,Furniture,Furnishings,Furnishings Advanced 415,1,0.15,110.52,-0.54
ORD-101531,2024-08-30,2024-09-06,CU-10283,David Hernandez,Consumer,United States,Chicago,Illinois,Central,PRD-TEC-2488,Technology,Accessories,Accessories Deluxe 927,6,0.2,3296.96,661.95
ORD-101532,2023-08-30,2023-09-05,CU-10263,John Smith,Corporate,United States,Orlando,Florida,South,PRD-OFF-8658,Office Supplies,Binders,Binders Basic 205,5,0.0,135.63,40.5
ORD-101533,2023-03-21,2023-03-24,CU-10159,David Williams,Consumer,United States,Eugene,Oregon,West,PRD-TEC-6235,Technology,Phones,Phones Standard 494,2,0.1,274.26,2.51
